Volume,Budget,Year,Credit_limit,Product_type,Legalstatus,Payment_type
44,64.32,2016,400,Diesel,Sole_Trader,Direct_Debit
71.08,103.58,2016,500,Diesel,Limited_Company,Direct_Debit
60.69,87.38,2016,700,Petrol,Sole_Trader,Direct_Debit
25.02,41.56,2016,550,Diesel,Sole_Trader,Direct_Debit
163.53,238.67,2016,3500,Diesel,Limited_Company,Direct_Debit
30.89,44.63,2016,700,Diesel,Sole_Trader,Direct_Debit
43.3,62.56,2016,400,Diesel,Sole_Trader,Direct_Debit
65.97,97.11,2016,500,Diesel,Sole_Trader,Direct_Debit
16.06,24.25,2016,700,Petrol,Sole_Trader,Direct_Debit
116.86,175.09,2016,2400,Diesel,Limited_Company,Direct_Debit
52.1,90.09,2016,2600,Diesel,Limited_Company,Direct_Debit
60.22,87.31,2016,750,Petrol,Sole_Trader,Direct_Debit
62.31,90.03,2016,1000,Diesel,Sole_Trader,Direct_Debit
114.33,165.19,2016,2400,Diesel,Sole_Trader,Direct_Debit
47.43,68.53,2016,1000,Diesel,Sole_Trader,Direct_Debit
32.99,49.73,2016,600,Diesel,Limited_Company,Direct_Debit
54.53,81.66,2016,500,Diesel,Partnership,Direct_Debit
47.96,69.29,2016,500,Diesel,Partnership,Direct_Debit
49.28,71.2,2016,1250,Diesel,Partnership,Direct_Debit
54.45,78.92,2016,750,Diesel,Sole_Trader,Direct_Debit
33.71,50.75,2016,450,Diesel,Partnership,Direct_Debit
24.53,35.44,2016,700,Diesel,Partnership,Direct_Debit
71.32,107.54,2016,600,Diesel,Sole_Trader,Direct_Debit
386.54,585.61,2016,2000,Diesel,Limited_Company,Direct_Debit
139.85,219.52,2016,1500,Diesel,Limited_Company,Direct_Debit
132.68,228.99,2016,2800,Diesel,Limited_Company,Direct_Debit
128.45,199.17,2016,4050,Diesel,Limited_Company,Direct_Debit
57.44,101.04,2016,1900,Petrol,Limited_Company,Direct_Debit
174.37,254.6,2016,1950,Diesel,Sole_Trader,Direct_Debit
35.34,51.06,2016,1000,Diesel,Partnership,Direct_Debit
123.01,179.57,2016,2550,Diesel,Limited_Company,Direct_Debit
157.34,242.23,2016,1600,Petrol,Sole_Trader,Direct_Debit
45.43,65.84,2016,500,Diesel,Partnership,Direct_Debit
133.96,200.86,2016,2400,Diesel,Limited_Company,Direct_Debit
58.35,84.09,2016,1300,Diesel,Partnership,Direct_Debit
49.64,73.95,2016,900,Diesel,Limited_Company,Direct_Debit
52.16,75.28,2016,650,Diesel,Partnership,Direct_Debit
141.59,210.64,2016,1200,Diesel,Limited_Company,Direct_Debit
149.15,262.87,2016,3000,Diesel,Limited_Company,Direct_Debit
30.23,43.68,2016,500,Diesel,Partnership,Direct_Debit
129.31,189.07,2016,3000,Diesel,Partnership,Direct_Debit
79,120.03,2016,3000,Diesel,Limited_Company,Direct_Debit
53.35,78.37,2016,400,Diesel,Partnership,Direct_Debit
242.17,382.15,2016,2500,Diesel,Sole_Trader,Direct_Debit
54.15,80.67,2016,650,Diesel,Sole_Trader,Direct_Debit
41.49,60.14,2016,2700,Diesel,Partnership,Direct_Debit
115.67,174.13,2016,3000,Diesel,Partnership,Direct_Debit
50.86,76.46,2016,700,Diesel,Sole_Trader,Direct_Debit
111.14,166.19,2016,1400,Diesel,Limited_Company,Direct_Debit
104.85,181.49,2016,3800,Diesel,Limited_Company,Direct_Debit
62.93,90.92,2016,600,Diesel,Sole_Trader,Direct_Debit
45.6,66.98,2016,800,Diesel,Sole_Trader,Direct_Debit
43.18,66.67,2016,1200,Diesel,Limited_Company,Direct_Debit
106.27,158.42,2016,1600,Diesel,Limited_Company,Direct_Debit
56.43,81.78,2016,600,Diesel,Sole_Trader,Direct_Debit
63.1,93.91,2016,750,Diesel,Limited_Company,Direct_Debit
33.18,51.64,2016,950,Diesel,Sole_Trader,Direct_Debit
101.93,149.27,2016,800,Diesel,Sole_Trader,Direct_Debit
60.94,88.33,2016,400,Diesel,Partnership,Direct_Debit
138.14,202.7,2016,1500,Diesel,Sole_Trader,Direct_Debit
55,81.86,2016,500,Diesel,Sole_Trader,Direct_Debit
49.53,89.58,2016,500,Diesel,Sole_Trader,Direct_Debit
59.45,91.15,2016,450,Diesel,Partnership,Direct_Debit
127.72,203.95,2016,800,Diesel,Partnership,Direct_Debit
54.37,78.55,2016,600,Diesel,Sole_Trader,Direct_Debit
68.68,99.54,2016,450,Diesel,Sole_Trader,Direct_Debit
46.89,76.82,2016,700,Diesel,Limited_Company,Direct_Debit
40,57.97,2016,400,Diesel,Sole_Trader,Direct_Debit
107.98,159.23,2016,1400,Diesel,Partnership,Direct_Debit
39.22,56.66,2016,1000,Diesel,Partnership,Direct_Debit
54.73,79.07,2016,400,Diesel,Sole_Trader,Direct_Debit
62.94,97.51,2016,700,Diesel,Limited_Company,Direct_Debit
66.7,96.68,2016,500,Diesel,Sole_Trader,Direct_Debit
81.7,118.04,2016,1400,Diesel,Partnership,Direct_Debit
134.04,202.6,2016,1350,Diesel,Sole_Trader,Direct_Debit
21.43,32.26,2016,2500,Diesel,Partnership,Direct_Debit
60.61,88.66,2016,850,Diesel,Partnership,Direct_Debit
54.99,79.45,2016,700,Diesel,Sole_Trader,Direct_Debit
32.51,47.24,2016,2500,Diesel,Partnership,Direct_Debit
148.56,231.78,2016,4000,Diesel,Limited_Company,Direct_Debit
142,209.81,2016,4000,Diesel,Partnership,Direct_Debit
57.18,82.88,2016,1000,Diesel,Sole_Trader,Direct_Debit
126.64,190.3,2016,500,Diesel,Limited_Company,Direct_Debit
52.94,93.74,2016,1500,Diesel,Limited_Company,Direct_Debit
83.52,143.26,2016,1300,Petrol,Limited_Company,Direct_Debit
137.86,216.55,2016,4000,Petrol,Sole_Trader,Direct_Debit
52.28,95.04,2016,1400,Diesel,Limited_Company,Direct_Debit
112.16,197.45,2016,2000,Diesel,Limited_Company,Direct_Debit
152.7,267.24,2016,3000,Diesel,Limited_Company,Direct_Debit
57.13,88.77,2016,500,Diesel,Sole_Trader,Direct_Debit
50.83,92.07,2016,1000,Diesel,Limited_Company,Direct_Debit
52.33,93.53,2016,2100,Diesel,Limited_Company,Direct_Debit
150.88,266.18,2016,3000,Diesel,Partnership,Direct_Debit
176.67,259.96,2016,3000,Diesel,Limited_Company,Direct_Debit
43.5,63.84,2016,600,Diesel,Limited_Company,Direct_Debit
64.5,113.82,2016,2300,Diesel,Limited_Company,Direct_Debit
16.71,30.06,2016,1000,Petrol,Limited_Company,Direct_Debit
172.89,254.56,2016,1500,Diesel,Sole_Trader,Direct_Debit
100.93,147,2017,3300,Diesel,Sole_Trader,Direct_Debit
37.58,54.15,2017,2750,Petrol,Sole_Trader,Direct_Debit
93.36,132.27,2017,3000,Diesel,Limited_Company,Direct_Debit
40.69,70.8,2017,2000,Diesel,Limited_Company,Direct_Debit
64.07,102.44,2017,3000,Diesel,Limited_Company,Direct_Debit
50.47,90.29,2017,500,Diesel,Limited_Company,Direct_Debit
83.53,138.68,2017,2500,Diesel,Limited_Company,Direct_Debit
57.24,89.9,2017,550,Diesel,Limited_Company,Direct_Debit
145.7,258.25,2017,800,Diesel,Limited_Company,Direct_Debit
126.88,196.24,2017,3000,Diesel,Limited_Company,Direct_Debit
8.58,13.14,2017,1500,Petrol,Limited_Company,Direct_Debit
141.16,240.74,2017,3300,Petrol,Limited_Company,Direct_Debit
52.62,86.04,2017,1400,Diesel,Limited_Company,Direct_Debit
112.62,193.02,2017,1200,Diesel,Limited_Company,Direct_Debit
128.27,197.44,2017,3000,Diesel,Limited_Company,Direct_Debit
57.04,89.35,2017,1400,Diesel,Sole_Trader,Direct_Debit
27.85,44.68,2017,3000,Diesel,Limited_Company,Direct_Debit
67.21,102.59,2017,700,Diesel,Limited_Company,Direct_Debit
55.23,97.58,2017,3200,Diesel,Limited_Company,Direct_Debit
258.25,378.44,2017,3250,Diesel,Limited_Company,Direct_Debit
35.74,62.41,2017,1100,Diesel,Limited_Company,Direct_Debit
63.53,91.59,2017,600,Diesel,Sole_Trader,Direct_Debit
135.74,276.3,2017,1200,Diesel,Limited_Company,Direct_Debit
60.58,93.04,2017,500,Petrol,Limited_Company,Direct_Debit
48.81,72.09,2017,600,Diesel,Limited_Company,Direct_Debit
25,35.99,2017,450,Diesel,Sole_Trader,Direct_Debit
27.62,49.3,2017,600,Petrol,Limited_Company,Direct_Debit
26.76,47.02,2017,400,Diesel,Limited_Company,Direct_Debit
75.84,134.54,2017,1200,Diesel,Limited_Company,Direct_Debit
62.66,92.82,2017,700,Diesel,Limited_Company,Direct_Debit
69.46,107.04,2017,4500,Diesel,Partnership,Direct_Debit
44.54,69.01,2017,700,Diesel,Limited_Company,Direct_Debit
59.35,95.45,2017,1800,Diesel,Sole_Trader,Direct_Debit
93.73,160.28,2017,2200,Diesel,Limited_Company,Direct_Debit
63.22,118.82,2017,800,Petrol,Limited_Company,Direct_Debit
45.92,80.22,2017,500,Diesel,Limited_Company,Direct_Debit
149.93,227.18,2017,3750,Diesel,Limited_Company,Direct_Debit
45.72,74.37,2017,600,Diesel,Partnership,Direct_Debit
127.06,196.22,2017,2700,Diesel,Limited_Company,Direct_Debit
42.85,66.54,2017,1600,Diesel,Limited_Company,Direct_Debit
90.48,131.3,2017,400,Diesel,Partnership,Direct_Debit
63.79,112.89,2017,400,Diesel,Limited_Company,Direct_Debit
6.67,10,2017,500,Petrol,Limited_Company,Direct_Debit
52.06,72.03,2017,1400,Diesel,Limited_Company,Direct_Debit
103.43,150.34,2017,800,Diesel,Sole_Trader,Direct_Debit
56.49,85.63,2017,700,Diesel,Limited_Company,Direct_Debit
99.39,139.89,2017,2000,Petrol,Partnership,Direct_Debit
123.71,178.07,2017,1100,Diesel,Limited_Company,Direct_Debit
28.7,42.58,2017,1750,Diesel,Limited_Company,Direct_Debit
51.69,82.39,2017,3500,Diesel,Limited_Company,Direct_Debit
57.14,86.44,2017,700,Diesel,Partnership,Direct_Debit
72.31,127.08,2017,700,Diesel,Limited_Company,Direct_Debit
151.29,228.7,2017,2000,Diesel,Limited_Company,Direct_Debit
88.87,130,2017,700,Diesel,Partnership,Direct_Debit
33.35,55.76,2017,600,Diesel,Limited_Company,Direct_Debit
71.93,113.89,2017,1800,Diesel,Limited_Company,Direct_Debit
54,80.06,2017,700,Diesel,Sole_Trader,Direct_Debit
40.47,67.91,2017,700,Diesel,Limited_Company,Direct_Debit
45.69,65.84,2017,2000,Diesel,Limited_Company,Direct_Debit
32.4,53.55,2017,1600,Diesel,Sole_Trader,Direct_Debit
98.42,151.56,2017,2800,Diesel,Limited_Company,Direct_Debit
37.79,58.81,2017,500,Diesel,Limited_Company,Direct_Debit
54.79,81.09,2017,1000,Diesel,Limited_Company,Direct_Debit
39.6,58.38,2017,4000,Petrol,Limited_Company,Direct_Debit
25.71,37.69,2017,4000,Petrol,Limited_Company,Direct_Debit
48.7,77.19,2017,1200,Diesel,Limited_Company,Direct_Debit
73.34,111.94,2017,1000,Diesel,Sole_Trader,Direct_Debit
45.66,71.99,2017,1200,Diesel,Limited_Company,Direct_Debit
40.12,59.81,2017,600,Diesel,Limited_Company,Direct_Debit
64.9,115.1,2017,700,Diesel,Sole_Trader,Direct_Debit
99.66,141.45,2017,1900,Diesel,Limited_Company,Direct_Debit
33.54,47.74,2017,500,Diesel,Partnership,Direct_Debit
62.94,93.77,2017,600,Diesel,Sole_Trader,Direct_Debit
42.7,62.58,2017,1600,Diesel,Sole_Trader,Direct_Debit
104.21,152.7,2017,1800,Diesel,Partnership,Direct_Debit
21.75,31.32,2017,1000,Diesel,Limited_Company,Direct_Debit
17.54,25.31,2017,600,Diesel,Sole_Trader,Direct_Debit
43.42,62.46,2017,3500,Diesel,Limited_Company,Direct_Debit
72.04,110.41,2017,2000,Diesel,Sole_Trader,Direct_Debit
51.54,74.26,2017,1000,Diesel,Limited_Company,Direct_Debit
161.09,292.46,2017,4800,Diesel,Limited_Company,Direct_Debit
60.56,116.78,2017,400,Diesel,Limited_Company,Direct_Debit
60.22,89.13,2017,800,Diesel,Sole_Trader,Direct_Debit
87.66,129.68,2017,3500,Diesel,Limited_Company,Direct_Debit
32.87,50.38,2017,600,Diesel,Partnership,Direct_Debit
27.05,41.69,2017,2000,Diesel,Limited_Company,Direct_Debit
20,29.77,2017,500,Diesel,Sole_Trader,Direct_Debit
81.16,147.19,2017,1700,Diesel,Limited_Company,Direct_Debit
121.18,174.87,2017,3000,Diesel,Sole_Trader,Direct_Debit
30.5,43.91,2017,400,Diesel,Limited_Company,Direct_Debit
113.05,175.24,2017,4000,Diesel,Limited_Company,Direct_Debit
75.12,108.54,2017,2000,Diesel,Partnership,Direct_Debit
130.14,190.27,2017,1500,Diesel,Limited_Company,Direct_Debit
78.97,114.1,2017,600,Diesel,Sole_Trader,Direct_Debit
39.55,57.14,2017,650,Diesel,Sole_Trader,Direct_Debit
117.27,176.11,2017,3800,Petrol,Limited_Company,Direct_Debit
30.01,42.99,2017,700,Diesel,Limited_Company,Direct_Debit
47.25,71.13,2017,400,Diesel,Sole_Trader,Direct_Debit
36.86,53.26,2017,400,Diesel,Sole_Trader,Cheque
23.96,34.58,2017,500,Diesel,Sole_Trader,Direct_Debit
27.2,39.3,2017,600,Diesel,Partnership,Direct_Debit
157.67,230.07,2017,3000,Diesel,Limited_Company,Direct_Debit
152.69,220.61,2017,2100,Diesel,Partnership,Direct_Debit
147.41,212.98,2017,2700,Diesel,Partnership,Direct_Debit
69.63,100.6,2017,400,Diesel,Sole_Trader,Direct_Debit
70.69,110.17,2017,1100,Diesel,Limited_Company,Direct_Debit
60.62,87.49,2017,900,Diesel,Sole_Trader,Direct_Debit
52.67,76.23,2017,2200,Diesel,Sole_Trader,Direct_Debit
59.93,87.08,2017,600,Diesel,Sole_Trader,Direct_Debit
27.36,39.49,2017,400,Diesel,Sole_Trader,Direct_Debit
59.03,85.29,2017,2000,Diesel,Limited_Company,Direct_Debit
78.43,120.45,2017,1100,Diesel,Limited_Company,Direct_Debit
131.97,189.42,2017,1200,Petrol,Sole_Trader,Direct_Debit
132.6,190.92,2017,1300,Diesel,Sole_Trader,Direct_Debit
16.78,25.02,2017,400,Petrol,Sole_Trader,Direct_Debit
27.2,46.28,2017,700,Diesel,Sole_Trader,Direct_Debit
26.75,38.51,2017,600,Diesel,Sole_Trader,Direct_Debit
48.98,74.81,2017,1500,Petrol,Limited_Company,Direct_Debit
54.62,87.06,2017,450,Diesel,Sole_Trader,Direct_Debit
21.17,30.73,2017,400,Diesel,Partnership,Direct_Debit
41.23,67.93,2017,1500,Diesel,Limited_Company,Direct_Debit
53.22,78.28,2017,500,Diesel,Partnership,Direct_Debit
22.11,33.33,2017,900,Diesel,Limited_Company,Direct_Debit
47.68,69.28,2018,600,Diesel,Sole_Trader,Direct_Debit
45.95,66.24,2018,500,Diesel,Sole_Trader,Direct_Debit
300.05,436.3,2018,3000,Diesel,Sole_Trader,Direct_Debit
23.49,33.43,2018,2000,Petrol,Limited_Company,Direct_Debit
94.1,142.23,2018,3000,Diesel,Partnership,Direct_Debit
48.7,72.55,2018,1400,Diesel,Limited_Company,Direct_Debit
45.1,65.16,2018,400,Diesel,Sole_Trader,Direct_Debit
180.03,263.89,2018,1350,Diesel,Sole_Trader,Direct_Debit
296.1,551.98,2018,3200,Diesel,Limited_Company,Direct_Debit
88.24,137.39,2018,4500,Diesel,Partnership,Direct_Debit
44.94,77.23,2018,1500,Diesel,Limited_Company,Direct_Debit
70.14,101.23,2018,1500,Diesel,Sole_Trader,Direct_Debit
199.52,329.45,2018,2100,Diesel,Limited_Company,Direct_Debit
51.94,88.24,2018,1500,Diesel,Limited_Company,Direct_Debit
47.18,72.7,2018,1100,Diesel,Limited_Company,Direct_Debit
60.24,87.03,2018,2000,Diesel,Partnership,Direct_Debit
67.43,97.42,2018,600,Diesel,Partnership,Direct_Debit
47.38,68.82,2018,600,Diesel,Sole_Trader,Direct_Debit
60.12,94.15,2018,600,Diesel,Limited_Company,Direct_Debit
48.92,70.24,2018,500,Petrol,Limited_Company,Direct_Debit
223.98,314.18,2018,4200,Petrol,Limited_Company,Direct_Debit
47.56,69.56,2018,400,Diesel,Sole_Trader,Direct_Debit
63.95,92.3,2018,500,Diesel,Sole_Trader,Direct_Debit
33.54,50,2018,1100,Diesel,Limited_Company,Direct_Debit
51.67,74.55,2018,800,Diesel,Sole_Trader,Direct_Debit
62.36,95.79,2018,900,Petrol,Limited_Company,Direct_Debit
54.39,83.35,2018,600,Diesel,Partnership,Direct_Debit
49.8,97.07,2018,400,Diesel,Sole_Trader,Direct_Debit
44.06,67.16,2018,1400,Diesel,Sole_Trader,Direct_Debit
132.12,209.42,2018,2200,Diesel,Limited_Company,Direct_Debit
94.65,138.39,2018,800,Diesel,Limited_Company,Direct_Debit
137.05,200.25,2018,2250,Diesel,Partnership,Direct_Debit
76.46,111.1,2018,600,Diesel,Sole_Trader,Direct_Debit
54.12,77.92,2018,500,Diesel,Sole_Trader,Direct_Debit
59.93,86.59,2018,750,Diesel,Partnership,Direct_Debit
79.09,116.74,2018,3000,Diesel,Limited_Company,Direct_Debit
50.14,72.44,2018,450,Diesel,Partnership,Direct_Debit
45.14,67.6,2018,400,Diesel,Limited_Company,Direct_Debit
30,44.03,2018,650,Diesel,Sole_Trader,Direct_Debit
202.43,299.32,2018,3500,Petrol,Limited_Company,Direct_Debit
23.09,33.85,2018,650,Petrol,Sole_Trader,Direct_Debit
83.39,125.01,2018,1400,Diesel,Partnership,Direct_Debit
52.04,76.6,2018,400,Diesel,Sole_Trader,Direct_Debit
229.76,348.47,2018,3200,Diesel,Limited_Company,Direct_Debit
95.44,137.89,2018,800,Diesel,Limited_Company,Direct_Debit
118.29,171.75,2018,1300,Diesel,Sole_Trader,Direct_Debit
35.98,59.22,2018,500,Diesel,Limited_Company,Direct_Debit
89.29,154.22,2018,3500,Diesel,Limited_Company,Direct_Debit
50.03,76.68,2018,1500,Diesel,Limited_Company,Direct_Debit
94.39,136.17,2018,1000,Diesel,Limited_Company,Direct_Debit
83.86,149.66,2018,500,Diesel,Partnership,Direct_Debit
130.51,200.55,2018,2000,Diesel,Limited_Company,Cheque
121.3,179.95,2018,2000,Petrol,Limited_Company,Direct_Debit
40.35,59.89,2018,400,Diesel,Sole_Trader,Direct_Debit
135,215.54,2018,800,Diesel,Partnership,Direct_Debit
124.89,215.63,2018,2100,Diesel,Limited_Company,Direct_Debit
54.69,77.76,2018,700,Diesel,Sole_Trader,Direct_Debit
46.27,70.51,2018,4000,Petrol,Limited_Company,Direct_Debit
63.7,108.1,2018,1400,Diesel,Limited_Company,Direct_Debit
27.28,48.28,2018,700,Diesel,Limited_Company,Direct_Debit
35.95,50,2018,400,Petrol,Limited_Company,Direct_Debit
72.17,105.85,2018,700,Diesel,Sole_Trader,Direct_Debit
79.15,116.68,2018,1400,Diesel,Limited_Company,Direct_Debit
175.33,263.65,2018,3900,Diesel,Limited_Company,Direct_Debit
46.68,68.65,2018,1400,Diesel,Limited_Company,Direct_Debit
132.45,204.58,2018,2100,Diesel,Limited_Company,Direct_Debit
76.69,110.63,2018,600,Diesel,Limited_Company,Direct_Debit
84.61,131.11,2018,3400,Diesel,Limited_Company,Direct_Debit
46.74,69.6,2018,800,Diesel,Limited_Company,Direct_Debit
40.43,60.61,2018,500,Petrol,Limited_Company,Direct_Debit
26.91,40.23,2018,800,Diesel,Limited_Company,Direct_Debit
60.87,94.09,2018,2000,Diesel,Limited_Company,Direct_Debit
80.06,139.7,2018,400,Diesel,Limited_Company,Direct_Debit
77.14,127.41,2018,2200,Petrol,Limited_Company,Direct_Debit
8.32,12.54,2018,1500,Petrol,Limited_Company,Direct_Debit
11.64,16.68,2018,400,Petrol,Limited_Company,Direct_Debit
32.47,48.64,2018,700,Diesel,Sole_Trader,Direct_Debit
56.21,94.32,2018,2750,Diesel,Limited_Company,Direct_Debit
120.39,187.03,2018,2500,Diesel,Limited_Company,Direct_Debit
150,213.27,2018,2000,Diesel,Limited_Company,Direct_Debit
176.75,305.59,2018,3500,Diesel,Partnership,Direct_Debit
53.93,80.85,2018,700,Diesel,Limited_Company,Direct_Debit
62.71,100.61,2018,700,Diesel,Limited_Company,Direct_Debit
38.78,59,2018,500,Diesel,Limited_Company,Direct_Debit
68.73,101.26,2018,2000,Petrol,Limited_Company,Direct_Debit
722.77,1009.13,2018,4000,Diesel,Limited_Company,Direct_Debit
49.08,73.62,2018,1500,Diesel,Sole_Trader,Direct_Debit
64.48,96.67,2018,700,Diesel,Limited_Company,Direct_Debit
15.11,25.94,2018,1400,Petrol,Limited_Company,Direct_Debit
60.92,87.69,2018,4800,Petrol,Limited_Company,Direct_Debit
115.85,176.97,2018,4000,Diesel,Sole_Trader,Direct_Debit
117.81,176.96,2018,3000,Diesel,Limited_Company,Direct_Debit
38.75,60.16,2018,1300,Diesel,Sole_Trader,Direct_Debit
74.08,112.88,2018,1200,Diesel,Limited_Company,Direct_Debit
32.22,47.23,2018,1100,Diesel,Limited_Company,Direct_Debit
11.68,20.44,2018,1400,Diesel,Limited_Company,Direct_Debit
40.29,61.08,2018,400,Diesel,Limited_Company,Direct_Debit
25.58,37.5,2018,400,Diesel,Sole_Trader,Direct_Debit
51.84,84.18,2018,1800,Petrol,Limited_Company,Direct_Debit
221.06,330.72,2018,4400,Diesel,Limited_Company,Direct_Debit
35.36,75.45,2018,800,Diesel,Limited_Company,Direct_Debit
62.41,93.46,2018,600,Diesel,Limited_Company,Direct_Debit
142.3,229.72,2018,1500,Diesel,Limited_Company,Direct_Debit
8.46,12.53,2018,400,Diesel,Sole_Trader,Direct_Debit
54.11,77.64,2018,1400,Diesel,Limited_Company,Direct_Debit
29.09,41.68,2018,400,Petrol,Sole_Trader,Direct_Debit
39.48,69.81,2018,800,Petrol,Limited_Company,Direct_Debit
30.63,43.88,2018,500,Petrol,Limited_Company,Direct_Debit
23.73,34.35,2018,400,Diesel,Partnership,Direct_Debit
90.9,135.52,2018,1400,Petrol,Limited_Company,Direct_Debit
39.47,59.3,2018,4500,Diesel,Sole_Trader,Direct_Debit
108.21,158.07,2018,2000,Diesel,Limited_Company,Direct_Debit
33.76,59.71,2018,4000,Petrol,Limited_Company,Direct_Debit
27.65,48.9,2018,2000,Petrol,Limited_Company,Direct_Debit
107.63,175.1,2018,2400,Diesel,Limited_Company,Direct_Debit
49.57,87.67,2018,4000,Petrol,Limited_Company,Direct_Debit
15.88,25,2018,500,Diesel,Limited_Company,Direct_Debit
301.37,435.27,2018,3000,Diesel,Sole_Trader,Direct_Debit
26.9,43.66,2018,400,Diesel,Limited_Company,Direct_Debit
18.51,26.64,2018,2000,Diesel,Limited_Company,Direct_Debit
102.55,156.75,2018,1400,Diesel,Sole_Trader,Direct_Debit
18.9,33.42,2018,1300,Diesel,Limited_Company,Direct_Debit
98.39,146.37,2018,4000,Diesel,Limited_Company,Direct_Debit
118.07,176.38,2018,1000,Diesel,Limited_Company,Direct_Debit
133.98,194.5,2018,4000,Diesel,Sole_Trader,Direct_Debit
148.88,221.6,2018,3000,Diesel,Limited_Company,Direct_Debit
71.17,108.13,2018,1400,Diesel,Limited_Company,Direct_Debit
27.51,40.95,2019,400,Diesel,Limited_Company,Direct_Debit
53.82,77.51,2019,450,Diesel,Sole_Trader,Direct_Debit
8.77,12.57,2019,500,Petrol,Sole_Trader,Direct_Debit
43.07,71.7,2019,1000,Diesel,Limited_Company,Direct_Debit
48.92,81.79,2019,1100,Diesel,Limited_Company,Direct_Debit
4.01,5.8,2019,1000,Diesel,Limited_Company,Direct_Debit
26.9,42.5,2019,1100,Diesel,Partnership,Direct_Debit
502.57,759.34,2019,4500,Diesel,Limited_Company,Direct_Debit
63.4,91.32,2019,1300,Diesel,Limited_Company,Direct_Debit
163.5,244.04,2019,2100,Diesel,Sole_Trader,Direct_Debit
87.3,126.55,2019,1000,Diesel,Sole_Trader,Direct_Debit
26.84,45.39,2019,1750,Diesel,Limited_Company,Direct_Debit
95.02,143.18,2019,2000,Diesel,Limited_Company,Direct_Debit
160.67,240.68,2019,3600,Petrol,Limited_Company,Direct_Debit
51.91,87.04,2019,500,Diesel,Limited_Company,Direct_Debit
43.14,68.36,2019,800,Diesel,Limited_Company,Direct_Debit
219.41,337.83,2019,3500,Diesel,Sole_Trader,Direct_Debit
